Дата,Доллар США,Евро,Фунт стерлингов,Китайский юань,Японская йена,value_RUB,value_USD,value_EUR,value_GBP,value_JPY,value_CNY
2021-01-27,75.6354,91.6701,103.0381,11.6797,72.8805,4.25,0.08288,-0.58429,0.03925,-0.057,2.97
2021-01-26,74.8569,91.1458,102.6064,11.5575,72.1617,4.25,0.08375,-0.59014,0.03538,-0.057,2.726
2021-01-22,73.3694,88.9677,100.5674,11.3496,70.8643,4.25,0.08625,-0.58986,0.03538,-0.05717,2.436
2021-01-21,73.355,89.1483,100.2836,11.3416,70.7002,4.25,0.087,-0.59186,0.03788,-0.05717,2.573
2021-01-20,73.7243,89.2064,100.2282,11.3628,70.8922,4.25,0.08663,-0.592,0.03338,-0.05683,2.457
2021-01-19,73.9735,89.3304,100.1453,11.3907,71.286,4.25,0.08513,-0.59386,0.027,-0.057,2.236
2021-01-15,73.7961,89.6475,100.8276,11.4089,70.9339,4.25,0.08663,-0.587,0.028,-0.06233,1.738
2021-01-14,73.5264,89.7831,100.5988,11.3728,70.8791,4.25,0.08675,-0.58843,0.03113,-0.06083,1.675
2021-01-13,74.2663,90.3227,100.6011,11.483,71.2694,4.25,0.086,-0.58443,0.03413,-0.05983,1.401
2021-12-01,74.5157,90.8123,100.626,11.5082,71.5706,4.25,0.08588,-0.58914,0.03138,-0.07133,1.333
2020-12-31,73.8757,90.6824,100.0425,11.3119,71.4915,4.25,0.07763,-0.60043,0.0255,-0.07067,1.093
2020-12-30,73.6567,90.2074,99.547,11.2787,71.0732,4.25,0.08563,-0.5864,0.02538,-0.07333,0.644
2020-12-29,73.7175,90.127,100.0199,11.2742,71.266,4.25,0.08738,-0.58071,0.02438,-0.07183,0.624
2020-12-25,74.8392,91.3487,101.6017,11.4582,72.2282,4.25,0.082276,-0.584374,0.02478,-0.076366,0.793
2020-12-24,75.4571,91.9822,101.1955,11.541,72.9265,4.25,0.081,-0.58529,0.02488,-0.0775,0.609
2020-12-23,75.3498,92.0699,101.2023,11.5075,72.8792,4.25,0.08563,-0.58514,0.02325,-0.08017,0.623
2020-12-22,74.6721,91.0029,99.0973,11.4015,72.1086,4.25,0.08513,-0.584,0.02738,-0.088,1.015
2020-12-18,72.9781,89.2887,99.0751,11.1693,70.7118,4.25,0.08438,-0.58329,0.037,-0.08233,1.723
2020-12-17,73.4201,89.3229,99.1465,11.231,71.0025,4.25,0.08538,-0.58786,0.03725,-0.08683,1.356
2020-12-16,73.4453,89.1846,97.8585,11.2219,70.5493,4.25,0.08125,-0.58286,0.046,-0.095,0.974
2020-12-15,72.9272,88.5847,97.6495,11.1557,70.1864,4.25,0.082,-0.58514,0.04263,-0.08467,1.403
2020-11-12,73.7124,89.133,98.1775,11.2578,70.5078,4.25,0.08325,-0.58386,0.03488,-0.09633,1.431
2020-10-12,73.3057,88.9418,98.3689,11.2126,70.3341,4.25,0.08288,-0.58214,0.03838,-0.09917,0.979
2020-09-12,73.6618,89.2044,98.2943,11.2752,70.8048,4.25,0.08263,-0.58757,0.03688,-0.10967,1.065
2020-08-12,74.2506,89.9695,98.538,11.3566,71.2475,4.25,0.0825,-0.58414,0.03113,-0.13383,1.302
2020-04-12,75.1996,91.1946,100.79,11.4651,72.089,4.25,0.08325,-0.584,0.03525,-0.1085,1.086
2020-03-12,75.6151,91.3052,101.0747,11.513,72.3071,4.25,0.08275,-0.58229,0.03775,-0.1185,0.901
2020-02-12,76.3203,91.3096,102.2158,11.6138,73.1738,4.25,0.0815,-0.58114,0.04113,-0.122,0.742
2020-01-12,76.1999,91.2037,101.6507,11.5754,73.1566,4.25,0.0805,-0.58586,0.04175,-0.12133,0.764
2020-11-27,75.4518,90.0291,100.8489,11.4803,72.3446,4.25,0.08025,-0.59014,0.0415,-0.1116,0.836
2020-11-26,75.4727,89.888,100.8315,11.4714,72.2815,4.25,0.080125,-0.58743,0.04188,-0.102,1.298
2020-11-25,75.8146,89.8934,101.3869,11.5257,72.6855,4.25,0.08,-0.59086,0.044,-0.09933,1.578
2020-11-24,75.76,89.9347,101.1472,11.5326,73.0006,4.25,0.08013,-0.58871,0.044,-0.10217,1.828
2020-11-20,76.2627,90.3484,100.7507,11.5807,73.3683,4.25,0.08263,-0.58914,0.051,-0.1,1.959
2020-11-19,75.9268,90.2314,100.9143,11.6037,73.0663,4.25,0.08238,-0.588,0.04713,-0.093,1.918
2020-11-18,76.253,90.3903,100.7455,11.6269,73.0428,4.25,0.08225,-0.59029,0.04788,-0.09083,1.72
2020-11-17,76.9197,91.1729,101.6955,11.6937,73.6461,4.25,0.08213,-0.586,0.04763,-0.09483,1.798
2020-11-13,77.1148,90.8104,101.6682,11.6307,73.2195,4.25,0.08325,-0.58657,0.04638,-0.101,2.523
2020-12-11,76.2075,90.0468,101.1959,11.5124,72.2654,4.25,0.0815,-0.59086,0.04288,-0.0975,2.521
2020-11-11,76.3978,90.3557,100.9597,11.5689,72.7217,4.25,0.08316666666666667,-0.59071,0.0445,-0.0995,2.314
2020-10-11,76.9515,91.4953,101.2605,11.711,74.3421,4.25,0.08488,-0.58886,0.04463,-0.09817,2.333
2020-06-11,78.4559,92.1229,102.1417,11.8146,75.2034,4.25,0.08263,-0.59,0.04463,-0.09733,1.79
2020-04-11,80.0006,93.3447,103.7208,11.9623,76.4861,4.25,0.0815,-0.58286,0.04375,-0.09783,1.449
2020-03-11,80.5749,93.757,103.708,12.0259,76.8002,4.25,0.082,-0.58757,0.0445,-0.09,1.868
2020-10-30,78.8699,92.6011,102.4678,11.7523,75.6364,4.25,0.08138,-0.57829,0.0445,-0.08967,2.236
2020-10-29,77.552,91.2632,100.8796,11.5515,74.3868,4.25,0.081,-0.582,0.04875,-0.08667,2.125
2020-10-28,76.4556,90.3552,99.4458,11.3841,72.9747,4.25,0.08025,-0.58214,0.04813,-0.0825,2.379
2020-10-27,76.4443,90.4489,99.5228,11.411,72.8839,4.25,0.08163,-0.58057,0.049,-0.08367,2.38
2020-10-23,77.0809,91.3563,101.2226,11.5577,73.6946,4.25,0.08138,-0.583,0.04513,-0.08233,2.161
2020-10-22,77.0322,91.3448,100.5116,11.57,73.4269,4.25,0.08413,-0.58343,0.04888,-0.08333,1.911
2020-10-21,77.778,91.5603,100.6836,11.6424,73.6848,4.25,0.08063,-0.58429,0.04813,-0.08117,1.988
2020-10-20,77.9241,91.3115,101.2234,11.6409,73.9528,4.25,0.08038,-0.58543,0.04825,-0.08233,2.162
2020-10-16,77.9461,91.4542,101.1584,11.5803,74.0616,4.25,0.08113,-0.58514,0.04588,-0.09017,2.017
2020-10-15,77.2759,90.7065,99.6859,11.4675,73.3133,4.25,0.08125,-0.58429,0.04575,-0.09117,2.063
2020-10-14,77.2855,91.0732,100.7416,11.4672,73.2703,4.25,0.08088,-0.58514,0.04563,-0.08667,1.962
2020-10-13,77.0239,91.0037,100.3621,11.4304,72.9497,4.25,0.08,-0.58486,0.04638,-0.08733,1.7
2020-09-10,77.9157,91.699,101.0255,11.4737,73.5401,4.25,0.08175,-0.58371,0.05025,-0.08167,2.038
2020-08-10,78.0921,91.8129,100.8716,11.4997,73.7379,4.25,0.08263,-0.58514,0.05213,-0.081,1.8013333333333335
2020-07-10,78.5119,92.5184,101.8142,11.5615,74.3695,4.25,0.08175,-0.587,0.0635,-0.0835,1.928
2020-06-10,78.1281,91.6599,101.1603,11.505,73.9394,4.25,0.0815,-0.58614,0.0544,-0.0815,1.747
2020-02-10,77.2774,90.7237,99.4792,11.3797,73.2244,4.25,0.08125,-0.58757,0.0561,-0.08133,1.643333333333333
2020-01-10,78.7847,92.4302,101.0729,11.5671,74.5749,4.25,0.08175,-0.58829,0.0605,-0.0845,1.6573333333333333
2020-09-30,79.6845,93.0237,102.6097,11.6798,75.4267,4.25,0.078,-0.585,0.0609,-0.08467,2.361
2020-09-29,78.6713,91.479,100.7701,11.5345,74.6301,4.25,0.08175,-0.58686,0.0664,-0.0845,0.913
2020-09-25,77.178,89.9818,98.2244,11.3091,73.2691,4.25,0.08013,-0.587,0.0584,-0.10667,1.113
2020-09-24,76.3545,89.2508,96.8022,11.2423,72.6805,4.25,0.08075,-0.58071,0.0648,-0.10817,1.424
2020-09-23,76.2711,89.4813,97.7719,11.2348,72.8995,4.25,0.08038,-0.58243,0.0664,-0.11433,1.884
2020-09-22,76.0381,90.0063,97.785,11.2268,73.0679,4.25,0.08263,-0.584,0.0655,-0.11917,2.286
2020-09-18,75.1941,88.6313,97.3839,11.113,71.7672,4.25,0.08313,-0.58443,0.052,-0.11917,2.101
2020-09-17,74.9278,88.8644,96.6644,11.0812,71.214,4.25,0.08225,-0.58471,0.0531,-0.119,1.769
2020-09-16,75.1884,89.3614,96.9705,11.0928,71.1035,4.25,0.0825,-0.58429,0.0525,-0.11883,1.404
2020-09-15,74.7148,88.5819,96.016,10.9498,70.5089,4.25,0.08325,-0.588,0.0591,-0.119,1.731
2020-11-09,75.5274,89.3036,98.2611,11.0427,71.2355,4.25,0.083,-0.58471,0.057,-0.12133,1.464
2020-10-09,76.0713,89.5663,98.5504,11.1118,71.7688,4.25,0.08413,-0.58857,0.0595,-0.11317,1.34
2020-09-09,75.9645,89.7369,99.7034,11.1183,71.4859,4.25,0.08213,-0.588,0.0593,-0.10033,1.607
2020-08-09,75.591,89.4771,99.9615,11.0664,71.2148,4.25,0.07938,-0.58443,0.0614,-0.09767,2.051
2020-04-09,75.468,89.1353,100.3347,11.0401,71.0421,4.25,0.08163,-0.58314,0.0668,-0.097,2.052
2020-03-09,73.8588,87.7369,98.5793,10.8205,69.5502,4.25,0.08238,-0.58314,0.0729,-0.09883,1.742
2020-02-09,73.5849,88.1547,98.8098,10.7842,69.6464,4.25,0.0825,-0.58557,0.0623,-0.09033,2.094
2020-01-09,73.8039,87.8266,98.1813,10.7682,69.7118,4.25,0.08125,-0.58114,0.0608,-0.09583,2.104
2020-08-28,75.2354,88.996,99.4236,10.9355,70.9467,4.25,0.08088,-0.57714,0.064,-0.09583,1.345
2020-08-27,75.5379,89.2254,99.3323,10.9601,71.1045,4.25,0.082,-0.57729,0.0651,-0.07517,1.477
2020-08-26,74.5126,88.059,97.5146,10.7808,70.1064,4.25,0.08175,-0.582,0.0656,-0.07267,1.63
2020-08-25,74.4184,87.903,97.3765,10.7661,70.3288,4.25,0.08138,-0.58057,0.0678,-0.07567,1.969
2020-08-21,73.7711,87.4261,96.4631,10.657,69.5593,4.25,0.08175,-0.58529,0.0698,-0.0805,2.258
2020-08-20,73.2392,87.4037,97.0346,10.5982,69.4441,4.25,0.083,-0.58471,0.0683,-0.09033,2.172
2020-08-19,73.4321,87.3401,96.6073,10.6024,69.5215,4.25,0.08463,-0.58229,0.0674,-0.09033,2.148
2020-08-18,72.9676,86.4666,95.4635,10.511,68.5431,4.25,0.08363,-0.58114,0.0748,-0.0905,2.115
2020-08-14,73.6067,87.0399,96.2481,10.5994,68.9363,4.25,0.0855,-0.58129,0.0715,-0.0855,2.175
2020-08-13,73.2351,85.956,95.6743,10.5439,68.5947,4.25,0.08488,-0.58143,0.0708,-0.08033,2.162
2020-12-08,73.1522,85.9246,95.727,10.5234,68.9432,4.25,0.08538,-0.58186,0.0678,-0.07983,2.152
2020-11-08,73.775,86.8258,96.328,10.5848,69.6122,4.25,0.08525,-0.577,0.0674,-0.07967,2.201
2020-07-08,73.0397,86.6178,96.1714,10.5176,69.1631,4.25,0.08513,-0.58014,0.0726,-0.07133,2.057
2020-06-08,73.2806,86.625,95.6971,10.5396,69.3059,4.25,0.08575,-0.58186,0.0746,-0.07083,1.661
2020-05-08,73.3806,86.5011,95.813,10.5091,69.2498,4.25,0.08338,-0.583,0.0716,-0.0705,1.69
2020-04-08,74.1586,87.2253,97.1107,10.6278,70.1098,4.25,0.089,-0.58257,0.0771,-0.09566666666666666,1.925
2020-07-31,73.3633,86.2532,95.2329,10.4724,69.8067,4.25,0.08725,-0.58071,0.0844,-0.07283,1.788
2020-07-30,72.2348,84.912,93.6307,10.3191,68.877,4.25,0.085,-0.58371,0.0821,-0.06867,1.369
2020-07-29,71.9196,84.261,92.4526,10.2631,68.1154,4.25,0.08413,-0.583,0.1065,-0.07467,1.45
2020-07-28,71.585,83.7759,91.8793,10.2244,67.8692,4.25,0.08475,-0.57943,0.0919,-0.06683,1.753
2020-07-24,70.963,82.1893,90.2224,10.1424,66.2123,4.5,0.08488,-0.57729,0.0843,-0.068,1.843
2020-07-23,70.7881,81.5904,89.5611,10.1055,66.1788,4.5,0.08563,-0.57943,0.081,-0.06883,1.858
2020-07-22,70.9668,81.2499,90.0427,10.1475,66.1541,4.5,0.08588,-0.574,0.078,-0.069,1.336
2020-07-21,71.9628,82.3902,90.5292,10.295,67.1577,4.5,0.08525,-0.57629,0.0799,-0.06933,1.584
2020-07-17,71.231,81.2318,89.3522,10.1789,66.5617,4.5,0.08563,-0.58071,0.0776,-0.07,2.328
2020-07-16,70.7998,80.8392,89.3493,10.1292,66.1835,4.5,0.08675,-0.577,0.0844,-0.07417,2.2465
2020-07-15,71.1275,80.623,88.9805,10.1334,66.2977,4.5,0.08425,-0.57814,0.0824,-0.07383,2.022
2020-07-14,70.7479,80.0937,89.199,10.1016,66.067,4.5,0.0775,-0.57171,0.08,-0.07417,1.67
2020-10-07,70.88,80.4134,89.5994,10.1451,66.0917,4.5,0.08138,-0.56157,0.0931,-0.075,2.197
2020-09-07,71.2379,80.4062,89.3679,10.1505,66.2647,4.5,0.08175,-0.56686,0.093,-0.074,2.189
2020-08-07,72.1719,81.4676,90.0272,10.2742,67.0275,4.5,0.08288,-0.56043,0.1154,-0.07567,2.088
2020-07-07,71.3409,80.5581,89.0905,10.1424,66.3174,4.5,0.083,-0.56814,0.12,-0.07467,1.706
2020-03-07,70.5198,79.5181,88.2485,99.8016,65.664,4.5,0.08288,-0.56357,0.112,-0.07733,1.364
2020-02-07,70.4413,79.1901,87.3965,99.7568,65.5176,4.5,0.08288,-0.565,0.1378,-0.07717,1.745
2020-01-07,70.4413,78.9929,86.5724,99.5806,65.4264,4.694444444444445,0.07663,-0.56857,0.1509,-0.06933,1.967
2020-06-30,69.9513,78.6812,86.3619,98.8278,65.2683,4.5,0.08088,-0.57243,0.1409,-0.07917,1.785
2020-06-26,69.466,78.0589,86.4157,98.1408,64.7974,4.5,0.07113,-0.56486,0.1429,-0.07967,1.6216666666666666
2020-06-25,68.8376,77.759,85.93,97.3025,64.615,4.5,0.07563,-0.56271,0.137,-0.08167,1.5808333333333333
2020-06-24,68.8376,77.6832,86.0263,97.4292,64.2861,4.5,0.07425,-0.56143,0.1555,-0.082,1.54
2020-06-23,69.4835,77.8285,86.2846,98.178,64.9925,4.5,0.07113,-0.56843,0.1723,-0.087,1.971
2020-06-19,69.618,78.2924,87.1687,98.3166,65.0666,5.5,0.07525,-0.567,0.1654,-0.08617,2.131
2020-06-18,69.4822,78.3829,87.36,98.0639,64.6797,5.5,0.07638,-0.56786,0.1584,-0.0905,2.123
2020-06-17,69.7524,79.0434,88.0624,98.4911,64.9585,5.5,0.0755,-0.56471,0.1716,-0.0845,2.048
2020-06-16,70.395,79.1451,88.2613,99.2248,65.5691,5.5,0.07163,-0.565,0.1958,-0.08567,1.751
2020-12-06,69.1219,78.5225,87.6673,97.7624,64.609,4.95,0.06613,-0.56429,0.1976,-0.09817,1.529
2020-11-06,68.6183,77.9229,87.6462,97.1023,63.9529,5.5,0.0655,-0.56329,0.2038,-0.09067,1.757
2020-10-06,68.6745,77.3481,86.9007,96.8802,63.6199,5.5,0.06325,-0.56171,0.202,-0.09233,1.849
2020-09-06,68.3123,77.1861,86.6883,96.549,62.3657,5.5,0.063,-0.56686,0.1973,-0.0945,1.833
2020-05-06,69.0151,77.3245,86.3379,96.9068,63.2325,5.5,0.0625,-0.56043,0.2189,-0.09333,1.582
2020-04-06,68.3413,76.6243,86.0007,96.1038,62.8397,5.5,0.05975,-0.56229,0.2315,-0.093,1.963
2020-03-06,68.9831,76.7782,86.4289,97.0117,64.0304,5.5,0.06188,-0.56014,0.2353,-0.09417,1.885
2020-02-06,69.7114,77.6376,86.4561,97.7322,64.881,5.5,0.065,-0.56429,0.2365,-0.0885,1.468
2020-05-29,71.1012,78.2611,87.0919,99.3089,65.9413,5.5,0.0615,-0.56029,0.2278,-0.08383,2.097
2020-05-28,71.0635,77.9069,87.465,99.3312,66.0841,5.5,0.063,-0.56229,0.2366,-0.0855,2.102
2020-05-27,71.1408,77.7854,87.24,99.6942,65.9872,5.5,0.06163,-0.56186,0.2449,-0.07833,2.104
2020-05-26,71.5962,77.8823,87.1326,10.028,66.4528,5.5,0.06025,-0.56443,0.2515,-0.073,1.88
2020-05-22,70.924,77.7965,86.5556,99.8916,65.838,5.5,0.06075,-0.56957,0.2533,-0.07267,1.094
2020-05-21,72.3381,79.1813,88.5057,10.1791,67.1694,5.5,0.06113,-0.56471,0.265,-0.07033,1.104
2020-05-20,72.3918,79.1677,88.5352,10.1857,67.4196,5.5,0.06238,-0.56871,0.2561,-0.06333,1.22
2020-05-19,72.9798,78.9422,88.4296,10.2583,68.0464,5.5,0.06038,-0.568,0.2749,-0.0625,1.385
2020-05-15,73.9298,79.9033,90.2683,10.4206,69.1935,5.5,0.062,-0.57186,0.2923,-0.059,0.864
2020-05-14,73.5819,79.7775,90.3144,10.372,68.7585,5.5,0.0615,-0.57114,0.3151,-0.06467,0.743
2020-05-13,73.4326,79.4394,90.5571,10.3576,68.3126,5.5,0.061,-0.57129,0.3344,-0.064,0.705
2020-08-05,74.1169,80.0611,91.6455,10.4508,69.6587,5.5,0.07554666666666666,-0.5653833333333333,0.4928666666666667,-0.08967,0.938
2020-07-05,73.9719,80.0598,91.5402,10.4265,69.5323,5.5,0.061,-0.56786,0.3729,-0.06083,1.143
2020-01-05,72.7263,79.1189,90.6679,10.313,68.198,5.138888888888889,0.05838,-0.56955,0.5525,-0.05217,1.889
2020-04-30,73.6894,80.0488,91.7359,10.4153,69.2147,5.5,0.0605,-0.56871,0.5943,-0.05233,1.888
2020-04-29,74.5706,80.7749,92.9746,10.525,69.6629,5.5,0.05488,-0.56686,0.6181,-0.0545,0.661
2020-04-28,74.496,80.7611,92.5613,10.5159,69.4763,5.5,0.05075,-0.56543,0.6313,-0.05317,0.874
2020-04-24,75.129,81.1468,92.7092,10.6125,69.8063,6.0,0.05675,-0.56614,0.6373,-0.0525,0.912
2020-04-23,77.0416,83.6826,94.8998,10.8759,71.5568,6.0,0.05825,-0.56843,0.6218,-0.047,0.893
2020-04-22,76.2562,82.616,94.4891,10.758,71.0186,6.0,0.0635,-0.56814,0.6438,-0.05017,0.901
2020-04-21,74.6657,81.1019,92.8916,10.553,69.2889,6.0,0.06313,-0.569,0.6459,-0.05617,0.901
2020-04-17,74.7119,81.2791,93.3301,10.5615,69.3285,6.0,0.067,-0.56729,0.6598,-0.06883,0.716
2020-04-16,73.7145,80.6731,92.2684,10.438,68.6642,6.0,0.067,-0.56743,0.6715,-0.0595,0.702
2020-04-15,73.315,80.1186,92.1203,10.3834,68.143,6.0,0.06613,-0.56786,0.6678,-0.08233,0.801
2020-04-14,73.5245,80.5387,91.9277,10.4312,68.0877,6.0,0.07163,-0.56729,0.6658,-0.09133,0.994
2020-10-04,74.605,81.0882,92.5177,10.5694,68.5047,6.0,0.6512020000000001,-0.565426,0.4338,-0.08973,1.349
2020-09-04,75.7499,82.2341,93.233,10.7178,69.6391,6.0,0.06775,-0.56571,0.6798,-0.097,1.182
2020-08-04,75.455,82.012,93.0662,10.696,69.3106,6.0,0.07188,-0.56786,0.6816,-0.09667,0.893
2020-07-04,76.4074,82.6346,93.9429,10.7725,70.0247,6.0,0.077,-0.56586,0.665,-0.05983,0.806
2020-03-27,78.7223,85.9648,93.8291,11.0961,71.3226,6.0,0.13625,-0.56571,0.5563,-0.11733,1.104
2020-03-26,77.7928,84.1485,92.2778,10.956,69.7537,6.0,0.14988,-0.56,0.5528,-0.1335,0.845
2020-03-25,78.8493,85.4253,91.82,11.1405,71.2054,6.0,0.20125,-0.56086,0.5529,-0.14967,0.847
2020-03-24,80.8815,86.705,93.96,11.3634,73.3785,6.0,0.17813,-0.56286,0.5419,-0.15117,0.814
2020-03-20,80.157,87.2669,92.4851,11.3037,73.5453,6.0,0.21188,-0.55914,0.5366,-0.17967,0.795
2020-03-19,77.2131,84.8881,93.0263,10.9906,71.9366,6.0,0.29825,-0.55871,0.5804,-0.19133,0.846
2020-03-18,73.8896,82.3056,90.2192,10.5398,69.2272,6.0,0.37988,-0.565,0.5334,-0.172,0.963
2020-03-17,74.1262,82.7471,91.7015,10.5928,69.7888,6.0,0.25813,-0.56429,0.5126,-0.19383,1.083
2020-03-13,74.0274,83.6584,94.7329,10.5985,71.424,6.0,1.08488,-0.56643,0.5055,-0.24717,1.414
2020-12-03,71.472,81.0207,92.5277,10.2829,68.1042,6.0,1.08663,-0.57614,0.4603,-0.19317,1.664
2020-11-03,72.0208,81.8588,94.052,10.3666,69.0748,6.0,1.084,-0.575,0.3828,-0.17183,2.118
2020-06-03,66.1854,73.6842,85.399,95.3392,61.7027,6.0,1.07975,-0.56129,0.5179,-0.17283,1.362
2020-05-03,66.0784,73.7369,84.5011,95.3017,61.5112,6.0,1.08213,-0.56743,0.5506,-0.1615,1.45
2020-04-03,66.4437,73.9385,84.9217,95.1779,61.5134,6.0,1.08775,-0.56557,0.503,-0.16033,1.462
2020-03-03,66.3274,73.4178,84.8195,95.3363,61.2922,6.0,1.57563,-0.56771,0.6395,-0.118,1.622
2020-02-28,65.6097,71.6458,84.899,93.5091,59.6425,6.0,1.56775,-0.56829,0.6728,-0.119,1.628
2020-02-27,65.5177,71.2439,85.0682,93.3593,59.3538,6.0,1.574,-0.56714,0.7179,-0.102,1.347
2020-02-26,64.9213,70.4591,84.125,92.5319,58.6965,6.0,1.5715,-0.567,0.7268,-0.094,1.499
2020-02-21,63.7413,68.7705,82.2263,90.8488,57.0954,6.0,1.57025,-0.56643,0.7478,-0.09733,1.355
2020-02-20,63.6873,68.7823,82.8827,91.0625,57.8476,6.0,1.56713,-0.56671,0.751,-0.096,1.403
2020-02-19,63.7698,69.0882,82.7987,91.0373,58.1337,6.0,1.57688,-0.56614,0.7544,-0.09583,1.626
2020-02-18,63.3085,68.6201,82.5796,90.6947,57.6265,6.0,1.56338,-0.568,0.7563,-0.08567,1.503
2020-02-14,63.6016,69.1795,82.5485,91.1159,57.9487,6.0,1.57613,-0.56714,0.7538,-0.09617,1.256
2020-02-13,63.047,68.7843,81.7657,90.4185,57.3493,6.0,1.57338,-0.56786,0.7524,-0.09383,1.443
2020-12-02,63.949,69.7684,82.5198,91.6542,58.1804,6.0,1.57413,-0.56786,0.7553,-0.0935,1.521
2020-11-02,63.7708,69.8226,82.1177,91.2994,58.0923,6.0,1.57125,-0.568,0.7586,-0.09417,1.56
2020-07-02,62.7977,69.0837,81.5554,90.0958,57.1226,6.25,1.57738,-0.56857,0.7524,-0.09383,1.793
2020-06-02,63.1742,69.7443,82.4297,90.2489,57.7329,6.25,1.572,-0.56714,0.7564,-0.07983,1.819
2020-05-02,63.4342,70.1265,82.2678,90.7447,58.1725,6.25,1.57513,-0.56743,0.7651,-0.07517,2.051
2020-04-02,63.9091,70.7921,83.9766,90.9738,58.8943,6.25,1.5655,-0.56757,0.764,-0.0805,2.273
2020-01-31,63.0359,69.4151,81.8332,90.873,57.9028,6.25,1.56875,-0.56629,0.7648,-0.08383,1.8862857142857141
2020-01-30,62.3934,68.6764,81.1988,89.9468,57.1656,6.25,1.54388,-0.56843,0.6924,-0.07667,1.956
2020-01-29,62.8299,69.226,81.7605,90.5761,57.6553,6.25,1.52963,-0.56771,0.7009,-0.07583,2.025714285714286
2020-01-28,62.338,68.7775,81.5194,89.8669,57.1253,6.25,1.533,-0.56614,0.6863,-0.08367,2.095428571428571
2020-01-24,61.9515,68.6856,81.3919,89.3909,56.5457,6.25,1.53188,-0.56314,0.6908,-0.08183,2.374285714285714
2020-01-23,61.8343,68.5186,80.6752,89.5838,56.213,6.25,1.53163,-0.56729,0.6971,-0.09267,2.444
2020-01-22,61.8552,68.6222,80.4674,89.5518,56.2499,6.25,1.53263,-0.56643,0.69,-0.08167,1.534
2020-01-21,61.4654,68.2082,79.7759,89.5866,55.8066,6.25,1.53925,-0.56886,0.7021,-0.0805,1.885
2020-01-17,61.5694,68.656,80.3111,89.4215,55.9875,6.25,1.53113,-0.56714,0.7001,-0.0905,2.522
2020-01-16,61.4328,68.3747,79.9548,89.2024,55.8836,6.25,1.53563,-0.56643,0.7238,-0.08783,2.609
2020-01-15,61.414,68.4213,79.6662,89.1971,55.8843,6.25,1.52838,-0.566,0.725,-0.09067,2.654
2020-01-14,60.9474,67.8162,79.2072,88.4,55.581,6.25,1.53125,-0.56614,0.7578,-0.08817,2.518
2020-10-01,61.234,68.0555,80.2533,88.3493,56.0161,6.25,1.53313,-0.571,0.7815,-0.08583,1.7722
2019-12-31,61.9057,69.3406,81.146,88.5937,56.7032,6.25,1.54263,-0.572,0.7916,-0.08467,1.694
2019-12-27,61.7676,68.5003,80.2114,88.2558,56.3804,6.25,1.53625,-0.57014,0.7944,-0.07933,1.075
2019-12-26,61.7164,68.4065,80.1079,88.3847,56.4058,6.25,1.53521,-0.57157,0.7954666666666667,-0.08361,0.848
2019-12-25,62.1673,68.9062,80.4072,88.7116,56.8309,6.25,1.53417,-0.573,0.7965333333333333,-0.08789,0.943
2019-12-24,62.2499,68.9978,81.068,88.7636,56.9246,6.25,1.53313,-0.57443,0.7976,-0.09217,1.114
2019-12-20,62.5283,69.5877,82.0184,89.228,57.0644,6.25,1.53663,-0.56843,0.7981,-0.10583,1.814
2019-12-19,62.5831,69.6925,82.0715,89.407,57.1979,6.25,1.534,-0.56771,0.7889,-0.12617,2.0575
2019-12-18,62.5326,69.6801,82.493,89.2978,57.0683,6.25,1.5335,-0.56329,0.7898,-0.14067,2.485
2019-12-17,62.7686,69.9431,83.9969,89.6259,57.357,6.25,1.53563,-0.56543,0.7944,-0.15083,2.506
2019-12-13,63.2257,70.4271,83.4959,89.8973,58.2082,6.5,1.52988,-0.56986,0.7996,-0.1605,2.133
2019-12-12,63.5653,70.4558,83.3913,90.3057,58.4482,6.5,1.53375,-0.56943,0.7786,-0.19567,2.053
2019-11-12,63.5788,70.3881,83.5489,90.3339,58.5198,6.5,1.52538,-0.57,0.7794,-0.19917,2.081
2019-10-12,63.7244,70.5047,83.8804,90.5099,58.7078,6.5,1.529,-0.56957,0.7853,-0.185,2.198
2019-06-12,63.8135,70.7245,83.8701,90.6081,58.6117,6.5,1.52913,-0.56971,0.7821,-0.18567,2.073
2019-05-12,64.1948,71.1086,83.6972,90.8002,59.1739,6.5,1.52938,-0.56829,0.7854,-0.19983,1.906
2019-04-12,64.1401,71.0608,83.2538,91.0215,58.7875,6.5,1.5295,-0.56929,0.7831,-0.20667,1.971
2019-03-12,64.4097,70.973,83.2238,91.4339,58.7385,6.5,1.5385,-0.56857,0.7844,-0.20733,2.132
2019-11-29,64.1005,70.5747,82.9525,91.1464,58.5955,6.5,1.5425,-0.56771,0.7931,-0.191,2.356
2019-11-28,63.9722,70.4398,82.1595,91.0468,58.6014,6.5,1.5410650000000001,-0.56771,0.7935,-0.164,2.078
2019-11-27,64.0239,70.5159,82.418,90.9909,58.778,6.5,1.53963,-0.566,0.7949,-0.08517,2.233
2019-11-26,63.7637,70.3122,82.0766,90.6739,58.5713,6.5,1.538,-0.55929,0.7916,-0.098,2.323
2019-11-22,63.843,70.6997,82.5937,90.7183,58.8279,6.5,1.53388,-0.571,0.787,-0.10133,1.948
2019-11-21,64.0213,70.8524,82.6067,90.982,59.0575,6.5,1.54138,-0.56914,0.7978,-0.1015,1.849
